id,name,bizTag,meta.Project,meta.Version,meta.Resource,meta.Name,detail,chargingMethod,fullDose,fullPath,url,orderMark,supportAppTypes,tags,updateTime,isCharge,meta.Type,docPath
7406972061036429316,向管理员申请授权,application,application,v6,scope,apply,调用该接口以应用身份向租户管理员申请应用内需要审核的 API 权限。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/application-v6/scope/apply,POST:/open-apis/application/v6/scopes/apply,1724385186797,"[""isv"", ""custom""]",[],1724637934,true,1,https://open.feishu.cn/document/application-v6/scope/apply
7406972061036445700,查询租户授权状态,application,application,v6,scope,list,调用该接口查询当前应用向租户申请授权的状态。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/application-v6/scope/list,GET:/open-apis/application/v6/scopes,1724385146444,"[""isv"", ""custom""]",[],1724637956,true,1,https://open.feishu.cn/document/application-v6/scope/list
6907568031544737794,查询审批 ID（专用）,approval,approval,old,default,v1/id/get,用于灰度企业内的 userID、larkID 相互转换。,none,true,/document/ukTMukTMukTM/uEDN5UjLxQTO14SM0kTN,POST:/approval/openapi/v1/id/get,1,[],[],1745207231,false,1,https://open.feishu.cn/document/server-docs/approval-v4/approval-search/search-approval-id-(dedicated)
6907569742384906242,发送审批 Bot 消息,approval,approval,old,default,v1/message/send,此接口可以用来通过飞书审批的 Bot 推送消息给用户，当有新的审批待办，或者审批待办的状态有更新时，可以通过飞书审批的 Bot 告知用户。如果出现推送成功，但是没有收到消息，可能是因为开通了审批机器人的聚合推送。,none,true,/document/ukTMukTMukTM/ugDNyYjL4QjM24CO0IjN,POST:/open-apis/approval/v1/message/send,4,"[""isv"", ""custom""]",[],1750674809,false,1,https://open.feishu.cn/document/server-docs/approval-v4/message/send-bot-messages
6907569743419752450,更新审批 Bot 消息,approval,approval,old,default,v1/message/update,调用[发送审批 Bot 消息](/ssl:ttdoc/ukTMukTMukTM/ugDNyYjL4QjM24CO0IjN)接口后，可根据审批 Bot 消息 ID 及审批相应的状态，更新审批 Bot 消息。例如，给审批人推送了审批待办消息，当审批人通过审批后，可以将之前推送的 Bot 消息更新为已审批。,none,true,/document/ukTMukTMukTM/uAjNyYjLwYjM24CM2IjN,POST:/open-apis/approval/v1/message/update,3,"[""isv"", ""custom""]",[],1745207136,false,1,https://open.feishu.cn/document/server-docs/approval-v4/message/update-bot-messages
6907569743420686338,创建审批定义,approval,approval,old,default,v2/approval/create,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/approval/create) </md-alert> ::: 用于通过接口创建简单的审批定义，可以灵活指定定义的基础信息、表单和流程等。创建成功后，不支持从审批管理后台删除该定义。不推荐企业自建应用使用，如有需要尽量联系管理员在审批管理后台创建定义。",none,true,/document/ukTMukTMukTM/uUzNyYjL1cjM24SN3IjN,POST:/approval/openapi/v2/approval/create,1656504535845,"[""isv"", ""custom""]",[],1698893404,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/feishu-store-app-integration/create-an-approval-definition
6907569744330358785,查看审批定义,approval,approval,old,default,v2/approval/get,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/approval/get) </md-alert> ::: 根据 Approval Code 获取某个审批定义的详情，用于构造创建审批实例的请求。",none,true,/document/ukTMukTMukTM/uADNyUjLwQjM14CM0ITN,POST:/approval/openapi/v2/approval/get,1656504260807,"[""isv"", ""custom""]",[],1657280103,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/feishu-native-approval/obtain-single-approval-form
6907568073252700162,抄送列表查询,approval,approval,old,default,v2/cc/search,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/search_cc) </md-alert> :::",none,true,/document/ukTMukTMukTM/uUjMxYjL1ITM24SNyEjN,POST:/approval/openapi/v2/cc/search,1657280865672,"[""custom""]",[],1657280072,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/approval-search/cc-list-query
6907569523177013249,三方审批实例同步,approval,approval,old,default,v2/external/instance/create,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/external_instance/create) </md-alert> ::: <br> 审批中心不负责审批的流转，审批的流转在三方系统，三方系统在审批流转后生成的审批实例、审批任务、审批抄送数据同步到审批中心。<br> <br> 用户可以在审批中心中浏览三方系统同步过来的实例、任务、抄送信息，并且可以跳转回三方系统进行更详细的查看和操作，其中实例信息在【已发起】列表，任务信息在【待审批】和【已审批】列表，抄送信息在【抄送我】列表 :::html <img src=""//sf3-cn.feishucdn.com/obj/open-platform-opendoc/9dff4434afbeb0ef69de7f36b9a6e995_z5iwmTzEgg.png"" alt="""" style=""zoom:17%;"" />",none,true,/document/ukTMukTMukTM/uczM3UjL3MzN14yNzcTN,POST:/approval/openapi/v2/external/instance/create,3,"[""isv"", ""custom""]",[],1663656142,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/third-party-approval-integration/external-approval-instance-create
6915007875422568450,获取三方审批任务状态,approval,approval,old,default,v2/external/list,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/external_task/list) </md-alert> :::",none,true,/document/ukTMukTMukTM/ukjNyYjL5YjM24SO2IjN/external_status,POST:/approval/openapi/v2/external/list,1,"[""isv"", ""custom""]",[],1657280042,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/third-party-approval-integration/external_status
6907569745298767874,上传文件,approval,approval,old,default,v2/file/upload,当审批表单中有图片或者附件控件时，开发者需要在调用[创建审批实例](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/create)前，将传入图片或附件控件的文件通过本接口上传到审批系统，接口会返回文件的 code，该 code 用于创建审批实例时为图片或附件控件赋值。,none,true,/document/ukTMukTMukTM/uUDOyUjL1gjM14SN4ITN,POST:/approval/openapi/v2/file/upload,1657282453191,"[""isv"", ""custom""]",[],1747033857,false,1,https://open.feishu.cn/document/server-docs/approval-v4/file/upload-files
6907569743419981826,审批任务同意,approval,approval,old,default,v2/instance/approve,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/task/approve) </md-alert> ::: 对于单个审批任务进行同意操作。同意后审批流程会流转到下一个审批人。",none,true,/document/ukTMukTMukTM/uMDNyUjLzQjM14yM0ITN,POST:/approval/openapi/v2/instance/approve,1656504209211,"[""isv"", ""custom""]",[],1657280195,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/feishu-native-approval/approval-task-approve
6907569743419670530,审批实例撤回,approval,approval,old,default,v2/instance/cancel,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/cancel) </md-alert> ::: 对于状态为“审批中”的单个审批实例进行撤销操作，撤销后审批流程结束",none,true,/document/ukTMukTMukTM/uYDNyUjL2QjM14iN0ITN,POST:/approval/openapi/v2/instance/cancel,1656504218361,"[""isv"", ""custom""]",[],1657280179,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/feishu-native-approval/approval-instance-cancel
6907569743419523074,审批实例抄送,approval,approval,old,default,v2/instance/cc,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/cc) </md-alert> ::: 通过接口可以将当前审批实例抄送给其他人。",none,true,/document/ukTMukTMukTM/uADOzYjLwgzM24CM4MjN,POST:/approval/openapi/v2/instance/cc,1656504226309,"[""isv"", ""custom""]",[],1657280164,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/feishu-native-approval/cc-instance
6907569524100874241,创建审批实例,approval,approval,old,default,v2/instance/create,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/create) </md-alert> :::",none,true,/document/ukTMukTMukTM/uIDNyUjLyQjM14iM0ITN,POST:/approval/openapi/v2/instance/create,1656504252419,"[""isv"", ""custom""]",[],1657280118,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/feishu-native-approval/create-approval-instance
6907569524100497409,获取单个审批实例详情,approval,approval,old,default,v2/instance/get,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/get) </md-alert> ::: 通过审批实例 Instance Code 获取审批实例详情。Instance Code 由 [批量获取审批实例](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/list) 接口获取。",none,true,/document/ukTMukTMukTM/uEDNyUjLxQjM14SM0ITN,POST:/approval/openapi/v2/instance/get,1656504244133,"[""isv"", ""custom""]",[],1698893392,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/feishu-native-approval/obtain-single-approval-instance-details
6907569745299046402,批量获取审批实例ID,approval,approval,old,default,v2/instance/list,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/list) </md-alert> ::: 根据 approval_code 批量获取审批实例的 instance_code，用于拉取租户下某个审批定义的全部审批实例。 默认以审批创建时间排序。",none,true,/document/ukTMukTMukTM/uQDOyUjL0gjM14CN4ITN,POST:/approval/openapi/v2/instance/list,1656504234674,"[""isv"", ""custom""]",[],1657280149,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/feishu-native-approval/batch-obtain-approval-instance-ids
6907569742384283650,审批任务拒绝,approval,approval,old,default,v2/instance/reject,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/task/reject) </md-alert> ::: 对于单个审批任务进行拒绝操作。拒绝后审批流程结束。",none,true,/document/ukTMukTMukTM/uQDNyUjL0QjM14CN0ITN,POST:/approval/openapi/v2/instance/reject,1656504199148,"[""isv"", ""custom""]",[],1657280210,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/feishu-native-approval/approval-task-reject
6907568073251946498,实例列表查询,approval,approval,old,default,v2/instance/search,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/query) </md-alert> ::: 该接口通过不同条件查询审批系统中符合条件的审批实例列表。",none,true,/document/ukTMukTMukTM/uQjMxYjL0ITM24CNyEjN,POST:/approval/openapi/v2/instance/search,1657280875847,"[""custom""]",[],1657280057,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/approval-search/instance-list-query
6907569524099842049,审批任务转交,approval,approval,old,default,v2/instance/transfer,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/task/transfer) </md-alert> ::: 对于单个审批任务进行转交操作。转交后审批流程流转给被转交人。",none,true,/document/ukTMukTMukTM/uUDNyUjL1QjM14SN0ITN,POST:/approval/openapi/v2/instance/transfer,1656504191662,"[""isv"", ""custom""]",[],1657280225,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/feishu-native-approval/approval-task-transfer
6907569742384922626,订阅审批事件,approval,approval,old,default,v2/subscription/subscribe,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/approval/subscribe) </md-alert> ::: 应用订阅 approval_code 后，该应用就可以收到该审批定义对应实例的事件通知。同一应用只需要订阅一次，无需重复订阅。",none,true,/document/ukTMukTMukTM/ucDOyUjL3gjM14yN4ITN,POST:/approval/openapi/v2/subscription/subscribe,1657281144722,[],[],1657279995,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/feishu-native-approval/subscribe-to-an-approvals-event-
6907569524100546561,取消订阅审批事件,approval,approval,old,default,v2/subscription/unsubscribe,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/approval/unsubscribe) </md-alert> ::: 取消订阅 approval_code 后，无法再收到该审批定义对应实例的事件通知。",none,true,/document/ukTMukTMukTM/ugDOyUjL4gjM14CO4ITN,POST:/approval/openapi/v2/subscription/unsubscribe,1657281134373,[],[],1657280011,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/feishu-native-approval/cancel-a-subscription-to-an-approvals-event
6907568073252241410,任务列表查询,approval,approval,old,default,v2/task/search,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/task/search) </md-alert> ::: 该接口通过不同条件查询审批系统中符合条件的审批任务列表",none,true,/document/ukTMukTMukTM/uYjMxYjL2ITM24iNyEjN,POST:/approval/openapi/v2/task/search,1657280857359,"[""custom""]",[],1657280087,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/approval-search/task-list-query
6907569744329883649,三方审批定义创建,approval,approval,old,default,v3/external/approval/create,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/external_approval/create) </md-alert> ::: 审批定义是审批的描述，包括审批名称、图标、描述等基础信息。创建好审批定义，用户就可以在审批应用的发起页中看到审批，如果用户点击发起，则会跳转到配置的发起三方系统地址去发起审批。 <br> 另外，审批定义还配置了审批操作时的回调地址：审批人在待审批列表中进行【同意】【拒绝】操作时，审批中心会调用回调地址通知三方系统。",none,true,/document/ukTMukTMukTM/uIDNyYjLyQjM24iM0IjN,POST:/approval/openapi/v3/external/approval/create,4,"[""isv"", ""custom""]",[],1705571166,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/third-party-approval-integration/external-approval-create
6907569745298604034,三方审批实例校验,approval,approval,old,default,v3/external/instance/check,":::html <md-alert type=""error""> 为了更好地提升接口文档的的易理解性，我们对文档进行了升级，请尽快迁移至[新版本>>](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/external_instance/check) </md-alert> ::: 校验三方审批实例数据，用于判断服务端数据是否为最新的。用户提交实例最新更新时间，如果服务端不存在该实例，或者服务端实例更新时间不是最新的，则返回对应实例 id。",none,true,/document/ukTMukTMukTM/uUDNyYjL1QjM24SN0IjN,POST:/approval/openapi/v3/external/instance/check,2,"[""isv"", ""custom""]",[],1657280240,false,1,https://open.feishu.cn/document/server-docs/historic-version/approval/v2/third-party-approval-integration/external-approval-instance-check
7114621541589712899,创建审批定义,approval,approval,v4,approval,create,该接口用于创建审批定义，可以灵活指定审批定义的基础信息、表单和流程等。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/approval/create,POST:/open-apis/approval/v4/approvals,4,"[""isv"", ""custom""]",[],1747721442,true,1,https://open.feishu.cn/document/server-docs/approval-v4/approval/create
7114621541589860355,查看指定审批定义,approval,approval,v4,approval,get,根据审批定义 Code 以及语言、用户 ID 等筛选条件获取指定审批定义的信息，包括审批定义名称、状态、表单控件以及节点等信息。获取审批定义信息后，可根据信息构造[创建审批实例](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/create)的请求。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/approval/get,GET:/open-apis/approval/v4/approvals/:approval_code,3,"[""isv"", ""custom""]",[],1745207171,true,1,https://open.feishu.cn/document/server-docs/approval-v4/approval/get
7117964632137105411,订阅审批事件,approval,approval,v4,approval,subscribe,当应用[订阅审批事件](/ssl:ttdoc/ukTMukTMukTM/uUTNz4SN1MjL1UzM)后，需要调用该接口指定审批定义 Code（approval_code）开启订阅，开启后应用才可以接收该审批定义对应的事件。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/approval/subscribe,POST:/open-apis/approval/v4/approvals/:approval_code/subscribe,2,"[""isv"", ""custom""]",[],1742781451,true,1,https://open.feishu.cn/document/server-docs/approval-v4/event/event-interface/subscribe
7117964632137220099,取消订阅审批事件,approval,approval,v4,approval,unsubscribe,调用[订阅审批事件](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/approval/subscribe)接口订阅审批定义 Code 后，如果不再需要接收该审批定义下的事件订阅通知，可以调用本接口取消订阅审批定义 Code，取消后应用无法再收到该审批定义对应实例的事件通知。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/approval/unsubscribe,POST:/open-apis/approval/v4/approvals/:approval_code/unsubscribe,1,"[""isv"", ""custom""]",[],1742781452,true,1,https://open.feishu.cn/document/server-docs/approval-v4/event/event-interface/unsubscribe
7114621541589794819,创建三方审批定义,approval,approval,v4,external_approval,create,三方审批定义用于设置审批的名称、描述等基本信息，以及三方审批系统的审批发起页、回调 URL 等信息，使企业员工在飞书审批内即可发起并操作三方审批。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/external_approval/create,POST:/open-apis/approval/v4/external_approvals,3,"[""isv"", ""custom""]",[],1753961050,true,1,https://open.feishu.cn/document/server-docs/approval-v4/external_approval/create
7255160068449828892,查看指定三方审批定义,approval,approval,v4,external_approval,get,调用该接口通过三方审批定义 Code 获取审批定义的详细数据，包括三方审批定义的名称、说明、三方审批发起链接、回调 URL 以及审批定义可见人列表等信息。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/external_approval/get,GET:/open-apis/approval/v4/external_approvals/:approval_code,2,"[""isv"", ""custom""]",[],1745207055,true,1,https://open.feishu.cn/document/approval-v4/external_approval/get
7114621541589909507,校验三方审批实例,approval,approval,v4,external_instance,check,调用该接口校验三方审批实例数据，用于判断服务端数据是否为最新的。请求时提交实例最新更新时间，如果服务端不存在该实例，或者服务端实例更新时间不是最新的，则返回对应实例 ID。 例如，设置定时任务每隔 5 分钟，将最近 5 分钟产生的实例使用该接口进行对比。如果数据在服务端不存在或者不是最新，则可以根据本接口返回的实例 ID、任务 ID，前往[同步三方审批实例](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/external_instance/create)。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/external_instance/check,POST:/open-apis/approval/v4/external_instances/check,1,"[""isv"", ""custom""]",[],1745207077,true,1,https://open.feishu.cn/document/server-docs/approval-v4/external_instance/check
7114621541589811203,同步三方审批实例,approval,approval,v4,external_instance,create,审批中心不负责审批的流转，审批的流转在三方系统。本接口用于把三方系统在审批流转后生成的审批实例、审批任务、审批抄送数据同步到审批中心。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/external_instance/create,POST:/open-apis/approval/v4/external_instances,2,"[""isv"", ""custom""]",[],1752807227,true,1,https://open.feishu.cn/document/server-docs/approval-v4/external_instance/create
7117964632137170947,获取三方审批任务状态,approval,approval,v4,external_task,list,该接口用于获取三方审批的状态。用户传入查询条件，接口返回满足条件的审批实例的状态。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/external_task/list,GET:/open-apis/approval/v4/external_tasks,1651077901566,"[""isv"", ""custom""]",[],1723619950,true,1,https://open.feishu.cn/document/server-docs/approval-v4/external_task/list
6968270299335606273,审批任务加签,approval,approval,v4,instance,add_sign,对于单个审批任务进行加签操作。,none,true,/document/ukTMukTMukTM/ukTM5UjL5ETO14SOxkTN/approval-task-addsign,POST:/open-apis/approval/v4/instances/add_sign,2,"[""isv"", ""custom""]",[],1745207195,false,1,https://open.feishu.cn/document/server-docs/approval-v4/task/approval-task-addsign
7114621541589843971,撤回审批实例,approval,approval,v4,instance,cancel,如果企业管理员在审批后台的某一审批定义的 **更多设置** 中，勾选了 **允许撤销审批中的申请** 或者 **允许撤销 x 天内通过的审批**，则在符合撤销规则的情况下，你可以调用本接口将指定提交人的审批实例撤回。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/cancel,POST:/open-apis/approval/v4/instances/cancel,6,"[""isv"", ""custom""]",[],1745206930,true,1,https://open.feishu.cn/document/server-docs/approval-v4/instance/cancel
7114621541589745667,抄送审批实例,approval,approval,v4,instance,cc,调用该接口将当前审批实例抄送给指定用户。被抄送的用户可以查看审批实例详情。例如，在飞书客户端的 **工作台 > 审批 > 审批中心 > 抄送我** 列表中查看到审批实例。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/cc,POST:/open-apis/approval/v4/instances/cc,5,"[""isv"", ""custom""]",[],1745206930,true,1,https://open.feishu.cn/document/server-docs/approval-v4/instance/cc
7114621541589827587,创建审批实例,approval,approval,v4,instance,create,调用本接口使用指定审批定义 Code 创建一个审批实例，接口调用者需对审批定义的表单有详细了解，按照定义的表单结构，将表单 Value 通过本接口传入。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/create,POST:/open-apis/approval/v4/instances,7,"[""isv"", ""custom""]",[],1747194126,true,1,https://open.feishu.cn/document/server-docs/approval-v4/instance/create
7114621541589729283,获取单个审批实例详情,approval,approval,v4,instance,get,通过审批实例 Code 获取指定审批实例的详细信息，包括审批实例的名称、创建时间、发起审批的用户、状态以及任务列表等信息。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/get,GET:/open-apis/approval/v4/instances/:instance_id,3,"[""isv"", ""custom""]",[],1747033877,true,1,https://open.feishu.cn/document/server-docs/approval-v4/instance/get
7114621541589876739,批量获取审批实例 ID,approval,approval,v4,instance,list,根据审批定义的 approval_code 批量获取审批实例的 instance_code，用于拉取企业下某个审批定义的全部审批实例。默认以审批创建时间先后顺序排列。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/list,GET:/open-apis/approval/v4/instances,2,"[""isv"", ""custom""]",[],1768361098,true,1,https://open.feishu.cn/document/server-docs/approval-v4/instance/list
6995509710095695876,预览审批流程,approval,approval,v4,instance,preview,在[创建审批实例](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/create)之前，可调用本接口预览审批流程数据。在[创建审批实例](/ssl:ttdoc/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/create)之后，可调用本接口预览某一审批节点的后续流程数据。,none,true,/document/ukTMukTMukTM/ukTM5UjL5ETO14SOxkTN/approval-preview,POST:/open-apis/approval/v4/instances/preview,4,"[""isv"", ""custom""]",[],1745206942,false,1,https://open.feishu.cn/document/server-docs/approval-v4/instance/approval-preview
7117964632137203715,查询实例列表,approval,approval,v4,instance,query,该接口通过不同条件查询审批系统中符合条件的审批实例列表。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/query,POST:/open-apis/approval/v4/instances/query,5,"[""custom""]",[],1745207137,true,1,https://open.feishu.cn/document/server-docs/approval-v4/approval-search/query-2
7117964632137187331,查询抄送列表,approval,approval,v4,instance,search_cc,该接口通过不同条件查询审批系统中符合条件的审批抄送列表。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/search_cc,POST:/open-apis/approval/v4/instances/search_cc,4,"[""custom""]",[],1745207137,true,1,https://open.feishu.cn/document/server-docs/approval-v4/approval-search/search_cc
7117964632137089027,退回审批任务,approval,approval,v4,instance,specified_rollback,从当前审批任务，退回到已审批的一个或多个任务节点。退回后，已审批节点重新生成审批任务。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance/specified_rollback,POST:/open-apis/approval/v4/instances/specified_rollback,3,"[""isv"", ""custom""]",[],1745206965,true,1,https://open.feishu.cn/document/server-docs/approval-v4/task/specified_rollback
7117964632137154563,创建评论,approval,approval,v4,instance.comment,create,在指定审批实例下创建、修改评论或回复评论（不包含审批同意、拒绝、转交等附加的理由或意见）。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance-comment/create,POST:/open-apis/approval/v4/instances/:instance_id/comments,4,"[""isv"", ""custom""]",[],1745207196,true,1,https://open.feishu.cn/document/server-docs/approval-v4/instance-comment/create
7117964632137121795,删除评论,approval,approval,v4,instance.comment,delete,删除某审批实例下的一条评论或评论回复（不包含审批同意、拒绝、转交等附加的理由或意见），删除后在审批中心的审批实例内不再显示评论内容，而是显示 **评论已删除**。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance-comment/delete,DELETE:/open-apis/approval/v4/instances/:instance_id/comments/:comment_id,3,"[""isv"", ""custom""]",[],1745207001,true,1,https://open.feishu.cn/document/server-docs/approval-v4/instance-comment/delete
7117964632137236483,获取评论,approval,approval,v4,instance.comment,list,根据审批实例 Code 获取某个审批实例下，全部评论与评论回复（不包含审批同意、拒绝、转交等附加的理由或意见）。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance-comment/list,GET:/open-apis/approval/v4/instances/:instance_id/comments,1,"[""isv"", ""custom""]",[],1745207001,true,1,https://open.feishu.cn/document/server-docs/approval-v4/instance-comment/list
7117964632137252867,清空评论,approval,approval,v4,instance.comment,remove,清空某审批实例下的全部评论与评论回复，包括显示为已删除的评论。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/instance-comment/remove,POST:/open-apis/approval/v4/instances/:instance_id/comments/remove,2,"[""isv"", ""custom""]",[],1745207001,true,1,https://open.feishu.cn/document/server-docs/approval-v4/instance-comment/remove
7114621541589893123,同意审批任务,approval,approval,v4,task,approve,对于单个审批任务进行同意操作。同意后审批流程会流转到下一个审批人。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/task/approve,POST:/open-apis/approval/v4/tasks/approve,6,"[""isv"", ""custom""]",[],1745206965,true,1,https://open.feishu.cn/document/server-docs/approval-v4/task/approve
6986936689592549378,查询用户的任务列表,approval,approval,v4,task,query,根据用户和任务分组查询任务列表。{尝试一下}(url=/api/tools/api_explore/api_explore_config?project=approval&version=v4&resource=task&method=query),none,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/task/query,GET:/open-apis/approval/v4/tasks/query,2,"[""isv"", ""custom""]",[],1672200368,false,1,https://open.feishu.cn/document/server-docs/approval-v4/approval-search/query
7114621541589762051,拒绝审批任务,approval,approval,v4,task,reject,对于单个审批任务进行拒绝操作。拒绝后审批流程结束。,basic,true,/document/uAjLw4CM/ukTMukTMukTM/reference/approval-v4/task/reject,POST:/open-apis/approval/v4/tasks/reject,5,"[""isv"", ""custom""]",[],1745206965,true,1,https://open.feishu.cn/document/server-docs/approval-v4/task/reject
